Baltico S. Erias,30/07/1932,Astoria,NY,25/01/2007
Richard Ryland Kelley,23/03/1953,San Mateo,CA
Avery Antonio Bradley,26/11/1990,Merced,CA
Raymond Owes,11/12/1972,San Bernardino,CA
Lawrence Curtis Demic,27/06/1957,Gary,IN
Roy Lee Hamilton,20/07/1957,Los Angeles,CA
Nelson S. Bobb,25/02/1924,Philadelphia,PA,08/12/2003
Darnell Greg Bunch,15/05/1956,San Bernardino,CA
Ronald Zagar,12/11/1939,Spring Valley,IL
Richard Mathias Miller,26/04/1958,Milwaukee,WI
Leslie Hunter,16/08/1942,Nashville,TN
David Bing,24/11/1943,Washington,DC
Timothy Duane Hardaway,01/09/1966,Chicago,IL
LaBradford Corvey Smith,03/04/1969,Bay City,TX
Scott Russell Haskin,19/09/1970,Riverside,CA
Larry Smith,18/01/1958,Rolling Fork,MS
Elston Howard Turner,10/06/1959,Knoxville,TN
Johnny W. Cox,01/11/1936,Neon,KY
Melvin Joe Daniels,20/07/1944,Detroit,MI
Brandon Sam Bass,30/04/1985,Baton Rouge,LA
Patrick Aloysius Ewing,20/05/1984,Boston,MA
Micaiah Diondae Glover,22/10/1978,Marietta,GA
Robert Louis Arnzen,03/11/1947,Covington,KY
John J. Havlicek,08/04/1940,Martins Ferry,OH
John Sigred Thompson,26/03/1946,New York,NY
Mark Edward Pope,11/09/1972,Omaha,NE
Jason Carlton Thompson,21/07/1986,Camden,NJ
John Douglas Coughran,12/09/1951,Pittsburg,CA
David G. Popson,17/05/1964,Kingston,PA
Hakim Hanif Warrick,08/07/1982,Philadelphia,PA
Isaac Stallworth,18/01/1950,Hartselle,AL
Walter J. Simon,01/12/1939,Delcambre,LA,10/10/1997
Mike Penberthy,29/11/1973,Los Gatos,CA
Craig Dykema,11/06/1959,Lakewood,CA
Winston Arnel Crite,20/06/1965,Bakersfield,CA
Charles Vaughn,19/02/1940,Portland,OR
Jeffrey D. Congdon,17/10/1943,Elkhorn,WI
Gregory Alan Grant,29/08/1966,Trenton,NJ
Donald J. Ford,31/12/1952,Santa Barbara,CA
Matthew Anthony Mazza,23/09/1923,Niagara Falls,NY,11/06/2003
Paul G. Walther,23/03/1927,Covington,KY
Clarence Walker,21/05/1951,Southampton,NY
Richard Robert Yonakor,03/10/1958,Euclid,OH
Steve Downing,09/09/1950,Indianapolis,IN
Claude Andre Gregory,26/12/1958,Washington,DC
Ashraf Amaya,23/11/1971,Oak Park,IL
William Wilson Fitts,16/06/1915,Smithville,TN,23/02/2005
Mark L. Macon,14/04/1969,Saginaw,MI
Douglas Edward Lee,24/10/1964,Washington,IL
Wilton Norman Chamberlain,21/08/1936,Philadelphia,PA,12/10/1999
Aaron Jamal Brooks,14/01/1985,Seattle,WA
Harley E. Swift,19/06/1946,Alexandria,VA
Lamar Joseph Odom,06/11/1979,Jamaica,NY
Kenneth Lawrence Rohloff,18/04/1939,Paterson,NJ
Rex Andrew Walters,12/03/1970,Omaha,NE
Dwyane Tyrone Wade,17/01/1982,Chicago,IL
Reginald Jamaal Evans,18/05/1980,Pensacola,FL
John Olive,01/03/1955,Philadelphia,PA
John Rudometkin,06/06/1940,Santa Maria,CA
Henry Harry Donovan,10/09/1926,Union City,NJ
Matthew John Carroll,28/08/1980,Pittsburgh,PA
Ralph Milton Beard,02/12/1927,Hardinsburg,KY,29/11/2007
Stanley Thomas Pietkiewicz,14/07/1956,Huntsville,AL
Kevin Gilbert Restani,23/12/1951,San Francisco,CA,25/04/2010
Al Thornton,07/12/1983,Perry,GA
Acie Boyd Earl,23/06/1970,Peoria,IL
Wesley Matthews,14/10/1986,San Antonio,TX
Solomon Jones,16/07/1984,Eustis,FL
Wesley Joel Matthews,24/08/1959,Sarasota,FL
Wilbert Robinson,25/12/1949,Uniontown,PA
Evan Marcel Turner,27/10/1988,Chicago,IL
Philip Lee Rollins,19/01/1934,Wickliffe,KY
Jeffrey Lemans McInnis,22/10/1974,Charlotte,NC
Amal Omari McCaskill,28/10/1973,Maywood,IL
Mitchell Lee Wiggins,28/09/1959,Lenoir County,NC
Christian Donald Laettner,17/08/1969,Angola,NY
Kareem Abdul-Jabbar,16/04/1947,New York,NY
Jamie Antonio Waller,20/11/1964,South Boston,VA
Joshua Smith,05/12/1985,College Park,GA
Joseph Leynard Smith,26/07/1975,Norfolk,VA
John Smith,24/05/1944,Columbus,MS
Wayne Howard Robinson,19/04/1958,Greensboro,NC
James C. Jarvis,03/03/1943,Roseburg,OR
Arthur Bruce Heyman,24/06/1941,New York,NY
John Joseph McCarthy,25/04/1934,Buffalo,NY
David Maurice Robinson,06/08/1965,Key West,FL
Herman Joseph Fuetsch,06/07/1918,San Francisco,CA,29/09/2010
Robert L. Hawkins,30/06/1954,Detroit,MI,28/11/1993
Thomas Carl Kropp,12/02/1953,Grand Island,NE
Ryan Reid,30/10/1986,Lauderdale Lakes,FL
Cornelius Allen Thompson,05/02/1960,Middletown,CT
JaVale Lindy McGee,19/01/1988,Flint,MI
Gerald Edwind Fitch,12/08/1982,Columbus,GA
Walter Lee McCarty,01/02/1974,Evansville,IN
Peter C. Thibeaux,03/10/1961,Los Angeles,CA
David Joshua Harrison,15/08/1982,Nashville,TN
Samuel Salvadore Ranzino,23/06/1928,Gary,IN,13/03/1994
Ronald Edmund Dupree,26/01/1981,Biloxi,MS
Robert Azzel Harris,16/03/1927,Linden,TN
James Walker,08/04/1944,Amherst,VA,02/07/2007
William Curry Keller,30/08/1947,Indianapolis,IN
Andre Tyler Iguodala,28/01/1984,Springfield,IL
Harold David Miner,05/05/1971,Inglewood,CA
William P. Mlkvy,19/01/1931,Palmerton,PA
Roy Pugh,16/10/1922,Jacksonville,TX,03/08/2006
Brendan Michael McCann,05/07/1935,Brooklyn,NY
Tierre Brown,03/06/1979,Iowa,LA
Mike Theodore Glenn,10/09/1955,Rome,GA
Robert Leroy Smith,10/03/1955,Los Angeles,CA
Quintin Dailey,22/01/1961,Baltimore,MD,08/11/2010
Mickey Anthony Dillard,15/10/1958,Hollywood,FL
Ruben R. Nembhard,20/02/1972,Bronx,NY
Robert Keith Reid,30/08/1955,Atlanta,GA
Alexander Canterell Johnson,08/02/1983,Albany,GA
Larry Joe Bird,07/12/1956,West Baden,IN
Steven Michael Henson,02/02/1968,Junction City,KS
Stanley Ray Weber,28/07/1925,Pettisville,OH,08/01/2011
Christopher Lee Crawford,13/05/1975,Kalamazoo,MI
Glenn Anton Rivers,13/10/1961,Chicago,IL
Herman Jesse Branson,07/01/1942,Burlington,NC
Winston George Bennett,09/02/1965,Louisville,KY
Walter L. Sharpe,18/07/1986,Huntsville,AL
Harold A. Keeling,18/09/1963,New Orleans,LA
Ryan James Anderson,06/05/1988,Sacramento,CA
Alonzo Harding Mourning,08/02/1970,Chesapeake,VA
Brian Maurice Rowsom,23/10/1965,Newark,NJ
Christopher Allen Jefferies,13/02/1980,Fresno,CA
Joshua Scott McRoberts,28/02/1987,Indianapolis,IN
John R. Hummer,04/05/1948,Washington,DC
Elliot Jerell Williams,20/06/1989,Memphis,TN
Carlos Ogden,29/12/1946,San Luis Obispo,CA
Cedric Simmons,03/01/1986,Shallotte,NC
Michael Anthony Wiley,16/10/1957,Long Beach,CA
Malik Allen,27/06/1978,Willingboro,NJ
Benjamin Gillery,19/09/1965,Detroit,MI
Steven Alexander Smith,12/04/1983,Philadelphia,PA
Stevin L. Smith,24/01/1972,Dallas,TX
Steven Delano Smith,31/03/1969,Highland Park,MI
Darrell Wilbert Allums,12/09/1958,Los Angeles,CA
Deron Michael Williams,26/07/1984,Parkersburg,WV
Stanley L. Von Nieda,19/06/1922,Ephrata,PA
Darrell Lockhart,14/09/1960,Thomaston,GA
Derrick Williams,25/05/1991,La Mirada,CA
John Kennedy Twyman,11/05/1934,Pittsburgh,PA,30/05/2012
Desmond Ferguson,22/07/1977,Detroit,MI
Joe Louis Caldwell,01/11/1941,Texas City,TX
Richard Shelby Peek,28/10/1943,Miami,FL
Wayne Stevens,19/06/1936,Chillicothe,OH
Anthony P. Koski,26/06/1946,Worcester,MA
Alexander English,05/01/1954,Columbia,SC
James D. Tucker,11/12/1932,Paris,KY
Brian J. Brunkhorst,12/06/1945,Owen,WI
Robert S. Parker,22/03/1955,Chicago,IL
Donald Earl Watts,22/07/1951,Rolling Fork,MS
Clemon James Johnson,12/09/1956,Monticello,FL
Clayton H. Johnson,18/07/1956,Yazoo City,MS
Wataru Misaka,21/12/1923,Ogden,UT
Eric Demarqua Maynor,11/06/1987,Raeford,NC
George L. McLeod,03/01/1931,Houston,TX
Alan Leigh Sawyer,01/01/1928,San Pedro,CA
Jerald B. Harkness,07/05/1940,New York,NY
Nathaniel Bowman,19/03/1943,Fort Worth,TX,11/12/1984
Tarence Anthony Kinsey,21/03/1984,Tampa,FL
Barry D. Kramer,10/11/1942,Schenectady,NY
Allan Mercer Bristow,23/08/1951,Richmond,VA
Chester Gray Carlisle,02/11/1916,,LA,03/08/1988
Quincy Coe Pondexter,10/03/1988,Fresno,CA
Ben Kelso,11/04/1949,South Pittsburgh,TN
Oren Lavaughn Nichols,07/05/1918,Boone County,IN,25/12/2006
Kasib Powell,18/03/1981,Teaneck,NJ
Theodore Luckenbill,27/07/1939,Elkhart,IN,24/06/2012
Jason Dior Maxiell,18/02/1983,Chicago,IL
Gerald Bernard Wilkins,11/09/1963,Atlanta,GA
Leonard J. Kosmalski,29/11/1951,Cleveland,OH
Rolland Todd,26/04/1934,Porterville,CA
George E. Johnson,19/06/1947,Herleton,TX
George Thomas Johnson,18/12/1948,Tylertown,MS
George Lee Johnson,08/12/1956,Brooklyn,NY
Lawrence Edward Roberts,20/10/1982,Houston,TX
Harvey Wade Halbrook,30/01/1933,Dresden,TN,05/04/1988
Craig Anthony Shelton,01/05/1957,Washington,DC
Donald L. Ray,08/07/1921,Mt. Juliet,TN,23/11/1998
Govoner Vaughn,01/03/1932,Brookesville,MS
Brian Wade Grant,05/03/1972,Columbus,OH
Bryant Reeves,08/06/1973,Fort Smith,AR
Richard W. Holub,29/10/1921,Racine,WI,27/07/2009
Gary Dennis Melchionni,19/01/1951,Camden,NJ
Brandon Hunter,24/11/1980,Cincinnati,OH
Walter Jones,22/09/1942,Columbus,OH
Maurice Eugene Evans,08/11/1978,Wichita,KS
John Brisker,15/06/1947,Detroit,MI
Charles Akeem Watson,17/04/1984,Las Vegas,NV
Earl F. Shannon,23/11/1921,Providence,RI,08/07/2002
H. Gregory Wittman,10/05/1947,Rockingham,NC
Frank Lowell Williams,25/02/1980,Peoria,IL
Freeman Williams,15/05/1956,Los Angeles,CA
William Edward Paultz,30/07/1948,River Edge,NJ
Richard Thomas King,04/04/1969,Lincoln,NE
Christopher Carl Singleton,21/11/1989,Canton,GA
Jeffrey James Cook,21/10/1956,West Covina,CA
Louis Williams,27/10/1986,Lithonia,GA
Lorenzo Williams,15/07/1969,Ocala,FL
Calvin Bernard Fowler,11/02/1940,Pittsburgh,PA
Delonte West,26/07/1983,Washington,DC
Oliver J. Miller,06/04/1970,Fort Worth,TX
Earl Williams,24/03/1951,Levittown,PA
Carroll L. Hooser,05/03/1944,Dallas,TX
Michael Leeroyall Evans,19/04/1955,Goldsboro,NC
George Carter,10/01/1944,Buffalo,NY
Richard Clay Hamilton,14/02/1978,Coatesville,PA
Lee Nailon,22/02/1975,South Bend,IN
William Patrick Garnett,22/04/1960,Kansas City,MO
Ivano Miguel Newbill,12/12/1970,Sedalia,MO
George DeWitt Lynch,03/09/1970,Roanoke,VA
William Garner,17/06/1940,East St. Louis,IL
James R. Rayl,21/06/1941,Kokomo,IN
Franklin Lenard Johnson,23/11/1958,Weirsdale,FL
Edward L. House,14/05/1978,Berkeley,CA
Roderick Dwayne Higgins,31/01/1960,Monroe,LA
Alex Frank Stivrins,29/11/1962,Lincoln,NE
Francis Milton Kornet,27/01/1967,Lexington,KY
Winfred O. Jacobs,02/12/1922,Fountain,CO,19/10/2008
Kevin Robert Kunnert,11/11/1951,Dubuque,IA
Bertram E. Cook,26/04/1929,Ogden,UT,24/11/1998
Lawrence E. Hennessy,20/05/1929,New Rochelle,NY,20/08/2008
Clarence Henry Hermsen,12/03/1923,Hill City,MN,02/03/1994
Thomas Donald Black,09/07/1941,LaCrosse,WI
John H. Burmaster,23/12/1926,Elgin,IL,28/09/2005
Elton Tyron Brand,11/03/1979,Cortland,NY
Ernest Bremer,19/09/1980,Cleveland,OH
Chris Andersen,07/07/1978,Iola,TX
Joshua C. Selby,27/03/1991,Baltimore,MD
Nathaniel Russell Williams,02/05/1950,Columbia,LA
William C. Calhoun,04/11/1927,San Francisco,CA
Michael Howard Finley,06/03/1973,Melrose Park,IL
Lari Arthur Ketner,01/02/1977,Philadelphia,PA
Robert George Weigandt,05/02/1914,Oshkosh,WI,26/02/2008
Howard Edgar Bayne,28/07/1942,Dayton,OH
Lance Blanks,09/09/1966,Del Rio,TX
Daniel Leslie Schayes,10/05/1959,Syracuse,NY
Robert E. Lee Pettit,12/12/1932,Baton Rouge,LA
Randolph Mahaffey,28/09/1945,LaGrange,GA
Rodney G. Derline,11/03/1952,Elma,WA
Curtis Alan Borchardt,13/09/1980,Buffalo,NY
James E. Springer,17/06/1926,New Winchester,OH
Pace Shewan Mannion,22/09/1960,Salt Lake City,UT
Stephen Lawrence Malovic,21/07/1956,Cleveland,OH,13/04/2007
James Andrew Jones,04/10/1980,Miami,FL
Maurice Carter,12/10/1976,Jackson,MS
Tim Aaron Young,06/02/1976,Santa Cruz,CA
Leo Frank Katkaveck,17/04/1923,Manchester,CT,06/05/2006
Jerome Harmon,06/02/1969,Gary,IN
Leslie H. Deaton,23/09/1923,Carlisle,IA,18/11/1989
Chris Nicholas Duhon,31/08/1982,Mamou,LA
John Baum,17/06/1946,Philadelphia,PA
Matthew Todd Steigenga,27/03/1970,Grand Rapids,MI
Don A. Carlos,03/03/1944,Columbus,OH
Cory Jermaine Carr,05/12/1975,Fordyce,AR
Benjamin Vallentina Warley,04/02/1936,Washington,DC,05/04/2002
Steven Michael Novak,13/06/1983,Libertyville,IL
Jonny William Flynn,06/02/1989,Niagara Falls,NY
Franklin Douglas Burgess,09/03/1935,Eudora,AR,26/03/2010
Reinhold D. Lochmann,26/05/1944,Wichita,KS
Robert L. Dowell,14/08/1912,Gilman City,MO,27/11/2003
Belus Van Smawley,20/03/1918,Golden Valley,NC,24/04/2003
Joseph Warren Hutton,06/10/1928,Excelsior,MN,20/10/2009
Greg Griffin,06/09/1952,Cleveland,OH
Ben Jerome Davis,26/12/1972,Vero Beach,FL
Ronald D. Bonham,31/05/1942,Muncie,IN
Clyde Wayne Lee,14/03/1944,Nashville,TN
Kevin Maurice Garnett,19/05/1976,Mauldin,SC
Thomas Joseph LaGarde,10/02/1955,Detroit,MI
Eddie Lee Wilkins,07/05/1962,Cartersville,GA
Franklin Delano Selvy,09/11/1932,Corbin,KY
Jon Thomas Sundvold,02/07/1961,Sioux Falls,SD
Antoine Labotte Carr,23/07/1961,Oklahoma City,OK
Vincent Johnson,01/09/1956,Brooklyn,NY
Stacey Orlando Augmon,01/08/1968,Pasadena,CA
Richard E. Atha,21/09/1931,Otterbein,IN
Louis E. Jagnow,31/07/1910,Jackson,MI,26/03/2007
Jordan Robert Farmar,30/11/1986,Van Nuys,CA
Scottie Pippen,25/09/1965,Hamburg,AR
James Ellerbe Neal,21/05/1930,Silverstreet,SC,03/10/2011
Randy Anthony Livingston,02/04/1975,New Orleans,LA
Aaron Anthony Swinson,09/01/1971,Brunswick,GA
Louis Nelson,28/05/1951,Los Angeles,CA
Gregory Derayle Buckner,16/09/1976,Hopkinsville,KY
Derek Ricardo Harper,13/10/1961,Elberton,GA
Edwin Leroy Combs,01/01/1961,Oklahoma City,OK
Ronald Jay Riley,11/11/1950,Los Angeles,CA
Chuck Connors Person,27/06/1964,Brantley,AL
Cedric Lewis,24/09/1969,Washington,DC
Terence R. Stansbury,27/02/1961,Los Angeles,CA
Toney Bernard Douglas,16/03/1986,Jonesboro,GA
Frederick Clark Roberts,14/08/1960,Provo,UT
Donald E. Boven,06/03/1925,Kalamazoo,MI,10/03/2011
Roland Morris Taylor,13/03/1946,Washington,DC
Allan Wade Houston,20/04/1971,Louisville,KY
Robin Dale Jones,02/02/1954,St. Louis,MO
Scott Allen Skiles,05/03/1964,LaPorte,IN
Demerick Montae Strickland,25/11/1973,Opelika,AL
Thomas W. Wukovits,04/02/1916,South Bend,IN,12/11/1991
Juaquin Juan Hawkins,02/07/1973,Gardena,CA
Dennis Clay Nutt,25/03/1963,Little Rock,AR
Isiah Lord Thomas,30/04/1961,Chicago,IL
Isaiah Thomas,07/02/1989,Tacoma,WA
Tobias John Harris,15/07/1992,Islip,NY
Tony Dwayne Harris,13/05/1967,Monroe,LA
Herman Arthur Hedderick,01/01/1930,Erie,PA
Marcus Liberty,27/10/1968,Chicago,IL
Alfonse Klaud Miksis,07/07/1924,Chicago,IL,06/11/2009
Edmund Sherod,13/09/1959,Richmond,VA
Jeffery Douglas West,27/05/1967,Altoona,PA
Mike Sojourner,16/10/1953,Philadelphia,PA
Michael Paul Beasley,09/01/1989,Frederick,MD
Joe Stephens,28/01/1973,Riverside,CA
Craig Claxton,08/05/1978,Hempstead,NY
Armond G. Hill,31/03/1953,Brooklyn,NY
Elmore Spencer,06/12/1969,Atlanta,GA
Russell Cross,05/09/1961,Chicago,IL
William Rodney Knowles,27/02/1946,Washington,NC,25/10/2008
Joseph Casey Shaw,20/07/1975,Lebanon,OH
Paul E. DuCharme,27/08/1917,Chicago,IL,12/10/1985
Vincent Lamar Carter,26/01/1977,Daytona Beach,FL
Bryce Homer Drew,21/09/1974,Baton Rouge,LA
Stephen Earl Wilson,16/10/1948,Richmond,IN
Richard Marlon Calloway,12/10/1966,Cincinnati,OH
Tyronn Jamar Lue,03/05/1977,Mexico,MO
Jan Michael Van Breda Kolff,16/12/1951,Palos Verdes,CA
Francis P. Crossin,04/07/1924,Luzerne,PA,10/01/1981
Bernie W. Fryer,25/12/1949,Bellingham,WA
Francis H. Mahoney,20/11/1927,Brooklyn,NY,29/04/2008
Willie William Porter,03/07/1942,Winston-Salem,NC
Gary J. Garland,12/10/1957,East Orange,NJ
Anthony Frederick,07/12/1964,Los Angeles,CA
Jerry Alan West,28/05/1938,Cheylan,WV
Rickey Green,18/08/1954,Chicago,IL
James Howard Wood,20/05/1959,Southhampton,NY
Ron Perry,29/12/1943,Garrisonville,VA
Malik Sealy,01/02/1970,Bronx,NY,20/05/2000
Simmie Hill,14/11/1946,Midland,PA
Willie Vernon Murrell,13/09/1941,Taft,OK
Chris Hunter,07/07/1984,Gary,IN
Taj Jami Gibson,24/06/1985,Brooklyn,NY
Adrian Howard Smith,05/10/1936,Farmington,KY
George P. Bucci,09/07/1953,Cornwall,NY
Kerry Kittles,12/06/1974,Dayton,OH
Robert Kauffman,13/07/1946,Brooklyn,NY
Tony Dawson,25/08/1967,Kinston,NC
Paul Millsap,10/02/1985,Monroe,LA
Rick Roberson,07/07/1947,Memphis,TN
Lawrence Friend,14/04/1935,Chicago,IL,27/02/1998
Justin Lorenzo Dentmon,05/09/1985,Carbondale,IL
Richard Lewis Johnson,18/12/1946,New Orleans,LA,15/06/1994
Robert E. Wilson,15/01/1951,Indianapolis,IN
Anthony Hamilton Jones,13/09/1962,Washington,DC
Robert Peterson,25/01/1932,Menlo Park,CA,30/07/2011
Arthur Carlos Harris,13/01/1947,Chicago,IL,13/10/2007
Jay Patrick Guidinger,18/08/1969,Milwaukee,WI
Willis Reed,25/06/1942,Hico,LA
Caldwell Jones,04/08/1950,McGehee,AR
Casey C. Jones,14/06/1915,Princeton,KY,02/04/2002
Eric V. Money,06/02/1955,Detroit,MI
Charles D Hyatt,28/02/1908,Syracuse,NY,08/05/1978
Alan Richard Smith,15/01/1947,Peoria,IL
Edward C. Horton,17/12/1967,Springfield,IL
Adrian Delano Dantley,26/02/1955,Washington,DC
Vincent Jerome Askew,28/02/1966,Memphis,TN
Felton LaFrance Spencer,15/01/1968,Louisville,KY
David John Magley,24/11/1959,South Bend,IN
Bill R. Newton,22/12/1950,Rockville,IN
George Chestnut,27/09/1911,Odon,IN
Julian Myron Brown,03/11/1969,McKees Rocks,PA
Ralph Derek Simpson,10/08/1949,Detroit,MI
Barry Parkhill,10/05/1951,Philadelphia,PA
Matthew Gordon Bullard,05/06/1967,West Des Moines,IA
Thomas F. Brennan,06/08/1930,Brooklyn,NY,11/02/1990
Jack A. Ozburn,04/01/1913,Murphysboro,IL,14/02/1969
Brian Joshua Cook,04/12/1980,Lincoln,IL
George Adams,15/05/1949,Kings Mountain,NC
Clifford Earl Lett,23/12/1965,Pensacola,FL
Brandon Emmanuel Knight,02/12/1991,Miami,FL
Brevin Adon Knight,08/11/1975,Livingston,NJ
Brandin Adar Knight,16/12/1981,Livingston,NJ
Joel Gregory Mason,12/03/1912,Iron River,MI,31/10/1995
Edwin Ubiles,26/11/1986,Brooklyn,NY
Kebu Stewart,19/12/1973,Brooklyn,NY
Andrew Melvin Gooden,24/09/1981,Oakland,CA
Homer W. Thompson,16/01/1916,Jeffersonville,IN,19/06/2007
John Warren,07/07/1947,Sparta,GA
Andre Wakefield,11/01/1955,Chicago,IL
Geoffrey Michael Petrie,17/04/1948,Darby,PA
James Turner Brewer,03/12/1951,Maywood,IL
John Robert Wooden,14/10/1910,Centerton,IN,04/06/2010
Robert Swift,03/12/1985,Bakersfield,CA
Raymond G. Lumpp,11/07/1923,Brooklyn,NY
Metta World Peace,13/11/1979,Queensbridge,NY
Kenyon Lee Martin,30/12/1977,Saginaw,MI
Frankie J. Sanders,23/01/1957,Dayton,OH
Kevin Dallas Martin,01/02/1983,Zanesville,OH
Terry Dale Crosby,04/01/1957,Toledo,OH
Samaki Ijuma Walker,25/02/1976,Columbus,OH
Robert W. Evans,31/05/1925,Indianapolis,IN,27/09/1997
Aaron Jamal Crawford,20/03/1980,Seattle,WA
Derek Dwayne Hood,22/12/1976,Decatur,IL
Paul E Maki,01/02/1918,Aurora,MN,04/09/1974
Tony Lorenzo Delk,28/01/1974,Covington,TN
Robert J. Calihan,02/08/1918,Perry,IA
Richard Joseph McGuire,25/01/1926,Huntington,NY,03/02/2010
Jamie Feick,03/07/1974,Lexington,OH
Glenn Alann Robinson,10/01/1973,Gary,IN
Martin Scott Nessley,16/02/1965,Columbus,OH
Wayne Richard Embry,26/03/1937,Springfield,OH
Edward Mast,03/10/1948,Philadelphia,PA,18/10/1994
Abdul Qadir Jeelani,10/02/1954,Bells,TN
Christian Munk,05/08/1967,San Francisco,CA
Amir Jalla Johnson,01/05/1987,Los Angeles,CA
Leslie Burnell Jepsen,24/06/1967,Bowbells,ND
Gary Grant,21/04/1965,Canton,OH
Kaniel Dickens,21/07/1978,Denver,CO
John P. Mengelt,16/10/1949,Lacrosse,WI
Jalen Rose,30/01/1973,Detroit,MI
Mack Calvin,27/07/1947,Fort Worth,TX
Tyrone Hill,19/03/1968,Cincinnati,OH
Sherron Marlon Collins,18/05/1987,Chicago,IL
Stromile Swift,21/11/1979,Shreveport,LA
Matthew Allen Geiger,10/09/1969,Salem,MA
Anthony Glenn Tucker,04/04/1969,Washington,DC
James Percival Hardy,01/12/1956,Knoxville,AL
William Stansbury Thompson,01/12/1963,Camden,NJ
Julius Keye,05/09/1946,Toccoa,GA,13/09/1984
Frederick James Carter,14/02/1945,Philadelphia,PA
Joseph George Smyth,22/05/1929,New York,NY,10/06/1999
Wesley JaMarr Johnson,11/07/1987,Corsicana,TX
Morris King Udall,15/06/1922,St. Johns,AZ,12/12/1998
Hank Leigh McDowell,13/11/1959,Memphis,TN
Loren Henry Meyer,30/12/1972,Emmetsburg,IA
Chris McCray,27/05/1984,Capitol Heights,MD
Allen Harper Wise,25/07/1955,Baltimore,MD
Shawn Dwayne Marion,07/05/1978,Chicago,IL
Richard Lea Dickey,26/10/1926,Rigdon,IN,03/07/2006
Jerry A. Fowler,20/06/1927,Boonville,MO,15/06/2008
Michael DeAngelo Dickerson,25/06/1975,Greenville,SC
Andre M. Moore,02/07/1964,Chicago,IL
Leo Jerome Crowe,12/04/1912,Lafayette,IN,24/04/1966
Carl August Braun,25/09/1927,Brooklyn,NY,10/02/2010
Robert George Woollard,27/07/1940,Bloomfield,NJ
Daniel Joseph Orton,06/08/1990,Oklahoma City,OK
Randy Alfred Holcomb,08/08/1979,Chicago,IL
Ryan Lorthridge,27/07/1972,Nashville,TN
Calvin Eugene Garrett,11/07/1956,Parsons,TN
Julius Melvin Hodge,18/11/1983,New York,NY
Etdrick Bohannon,29/05/1973,San Bernardino,CA
Rajon Pierre Rondo,22/02/1986,Louisville,KY
Brooks James Thompson,19/07/1970,Dallas,TX
Sihugo Green,20/08/1933,New York,NY,04/10/1980
Michael W. Riordan,09/07/1945,New York,NY
Sidney Green,04/01/1961,Brooklyn,NY
Anthony Paul Taylor,30/11/1965,Los Angeles,CA
Charles J. Kupec,16/01/1953,Oak Lawn,IL
Christopher Taft,10/03/1985,Brooklyn,NY
Robert Netolicky,02/08/1942,San Francisco,CA
James Darel Carrier,26/10/1940,Warren County,KY
Rodney Alan Buford,02/11/1977,Milwaukee,WI
Allen Dean Eberhard,10/05/1952,Cedar Rapids,IA
Francis David O'Grady,19/01/1920,New York,NY,19/02/1992
Melvin E. Payton,16/07/1926,Martinsville,IN,12/05/2001
Robert H. Colburn,23/03/1911,Lockland,OH,03/02/2001
Matthew Edward Fish,18/11/1969,Washington,IA
Ozell Jones,20/11/1960,Long Beach,CA,07/09/2006
Joseph Randle Thomas,09/03/1948,Canton,GA
John G. Thomas,08/09/1975,Minneapolis,MN
Clifford Glen Rozier,31/10/1972,Bradenton,FL
Irving Arnold Noren,29/11/1924,Jamestown,NY
Sylvester Gray,08/07/1967,Millington,TN
Henry Lorette Ward,30/01/1952,Jackson,MS
Edward J. Scheiwe,25/02/1918,Chicago,IL,19/06/1997
William Hoyet Bell,13/09/1932,Monticello,KY
William Holzman,10/08/1920,Brooklyn,NY,13/11/1998
Stewart Johnson,19/08/1944,Clairton,PA
Steffond O'Shea Johnson,04/11/1962,Longview,TX
Sam Mack,26/05/1970,Chicago,IL
Dave John Twardzik,20/09/1950,Hershey,PA
Clarence Stephen Johnson,03/11/1957,Akron,OH
Joakim Simon Noah,25/02/1985,New York,NY
William J. Laimbeer,19/05/1957,Boston,MA
Westley Sissel Unseld,14/03/1946,Louisville,KY
Clyde Austin Drexler,22/06/1962,New Orleans,LA
